date,moderator,operation_time_minutes
2020-11-24,123,3.27
2020-11-24,102,7.35
2020-11-24,112,2.07
2020-11-24,102,3.17
2020-11-24,123,15.5
2020-11-24,112,16.2
2020-11-24,102,10.92
2020-11-24,123,4.15
2020-11-24,102,8.27
2020-11-24,123,2.62
2020-11-24,112,4.35
2020-11-24,123,2.77
2020-11-24,102,0.02
2020-11-24,123,2.02
2020-11-24,102,5.1
2020-11-24,102,2.28
2020-11-24,123,4.0
2020-11-24,102,4.32
2020-11-24,123,2.78
2020-11-24,102,0.57
2020-11-24,102,3.22
2020-11-24,123,0.57
2020-11-24,123,2.75
2020-11-24,102,0.2
2020-11-24,102,0.43
2020-11-24,175,2.22
2020-11-24,102,3.12
2020-11-24,123,2.62
2020-11-24,175,6.18
2020-11-24,175,9.25
2020-11-24,125,7.87
2020-11-24,175,4.98
2020-11-24,125,4.5
2020-11-24,175,13.17
2020-11-24,125,5.32
2020-11-24,125,0.52
2020-11-24,125,1.25
2020-11-24,125,1.25
2020-11-24,125,1.8
2020-11-24,125,1.43
2020-11-24,125,5.48
2020-11-24,175,1.92
2020-11-24,175,5.37
2020-11-24,125,5.27
2020-11-24,125,0.75
2020-11-24,125,3.05
2020-11-24,125,17.33
2020-11-24,175,6.6
2020-11-24,175,1.15
2020-11-24,175,0.78
2020-11-24,125,4.28
2020-11-24,112,11.0
2020-11-24,175,6.03
2020-11-24,102,2.28
2020-11-24,175,7.08
2020-11-24,125,2.2
2020-11-24,175,2.55
2020-11-24,125,1.35
2020-11-24,125,2.07
2020-11-24,175,1.58
2020-11-24,175,0.4
2020-11-24,175,1.8
2020-11-24,175,3.4
2020-11-24,175,9.82
2020-11-24,125,10.35
2020-11-24,175,0.17
2020-11-24,175,0.22
2020-11-24,175,1.5
2020-11-24,175,9.28
2020-11-24,125,7.72
2020-11-24,175,0.42
2020-11-24,175,5.85
2020-11-24,125,0.7
2020-11-24,125,4.17
2020-11-24,175,0.72
2020-11-24,125,4.62
2020-11-24,175,3.92
2020-11-24,175,7.05
2020-11-24,175,5.48
2020-11-24,125,2.27
2020-11-24,125,2.08
2020-11-24,125,0.7
2020-11-24,125,2.72
2020-11-24,102,4.98
2020-11-24,112,7.08
2020-11-24,112,3.5
2020-11-24,175,3.7
2020-11-24,112,10.22
2020-11-24,112,6.92
2020-11-24,112,1.73
2020-11-24,175,13.5
2020-11-24,175,9.82
2020-11-24,175,5.23
2020-11-24,175,4.67
2020-11-24,175,0.15
2020-11-24,175,1.77
2020-11-24,175,1.37
2020-11-24,175,6.9
2020-11-24,175,4.63
2020-11-24,125,4.67
2020-11-24,125,3.15
2020-11-24,125,9.42
2020-11-24,125,1.22
2020-11-25,181,2.23
2020-11-25,181,9.72
2020-11-25,112,4.13
2020-11-25,112,11.22
2020-11-25,149,5.4
2020-11-25,112,9.92
2020-11-25,112,6.95
2020-11-25,181,1.62
2020-11-25,181,1.75
2020-11-25,181,0.52
2020-11-25,181,7.42
2020-11-25,112,4.82
2020-11-25,181,1.6
2020-11-25,112,1.32
2020-11-25,181,5.22
2020-11-25,112,1.12
2020-11-25,112,2.45
2020-11-25,112,0.43
2020-11-25,112,1.1
2020-11-25,181,9.55
2020-11-25,112,4.33
2020-11-25,181,2.27
2020-11-25,112,8.37
2020-11-25,181,3.4
2020-11-25,181,3.62
2020-11-25,112,3.53
2020-11-25,112,4.48
2020-11-25,112,8.47
2020-11-25,181,5.68
2020-11-25,123,3.52
2020-11-25,149,0.82
2020-11-25,149,0.93
2020-11-25,123,2.17
2020-11-25,149,0.58
2020-11-25,181,5.05
2020-11-25,181,7.23
2020-11-25,123,1.02
2020-11-25,123,1.15
2020-11-25,123,1.27
2020-11-25,181,2.5
2020-11-25,123,1.78
2020-11-25,181,4.0
2020-11-25,123,1.98
2020-11-25,123,0.3
2020-11-25,102,0.2
2020-11-25,123,0.6
2020-11-25,123,0.77
2020-11-25,123,0.32
2020-11-25,123,1.12
2020-11-25,123,1.3
2020-11-25,123,0.93
2020-11-25,123,0.55
2020-11-25,123,0.3
2020-11-25,123,1.22
2020-11-25,123,1.17
2020-11-25,123,1.3
2020-11-25,123,0.15
2020-11-25,123,0.18
2020-11-25,123,2.22
2020-11-25,123,0.5
2020-11-25,123,0.88
2020-11-25,102,5.47
2020-11-25,112,7.25
2020-11-25,123,3.75
2020-11-25,149,11.83
2020-11-25,123,4.97
2020-11-25,185,3.33
2020-11-25,102,0.42
2020-11-25,102,0.75
2020-11-25,112,3.17
2020-11-25,102,0.68
2020-11-25,123,2.38
2020-11-25,112,3.42
2020-11-25,123,0.15
2020-11-25,123,0.33
2020-11-25,123,0.87
2020-11-25,123,0.2
2020-11-25,170,2.83
2020-11-25,149,2.98
2020-11-25,123,2.68
2020-11-25,112,2.48
2020-11-25,185,2.2
2020-11-25,170,2.32
2020-11-25,123,0.55
2020-11-25,102,1.17
2020-11-25,112,3.1
2020-11-25,185,0.25
2020-11-25,185,1.2
2020-11-25,123,2.82
2020-11-25,185,0.8
2020-11-25,185,0.98
2020-11-25,149,5.07
2020-11-25,112,2.75
2020-11-25,123,0.93
2020-11-25,185,0.15
2020-11-25,185,0.2
2020-11-25,102,0.33
2020-11-25,185,6.0
2020-11-25,102,0.22
2020-11-25,123,5.92
2020-11-25,102,0.9
2020-11-25,170,0.52
2020-11-25,102,0.23
2020-11-25,170,0.32
2020-11-25,170,10.63
2020-11-25,170,2.02
2020-11-25,112,1.77
2020-11-25,170,4.52
2020-11-25,102,0.25
2020-11-25,102,0.4
2020-11-25,112,1.82
2020-11-25,102,0.23
2020-11-25,102,0.48
2020-11-25,102,1.02
2020-11-25,185,1.37
2020-11-25,112,1.1
2020-11-25,123,2.27
2020-11-25,102,1.02
2020-11-25,112,2.33
2020-11-25,102,7.68
2020-11-25,123,1.42
2020-11-25,112,7.08
2020-11-25,123,2.42
2020-11-25,185,8.62
2020-11-25,123,1.38
2020-11-25,123,0.92
2020-11-25,123,2.7
2020-11-25,102,6.6
2020-11-25,149,1.87
2020-11-25,112,1.08
2020-11-25,123,0.73
2020-11-25,112,2.43
2020-11-25,149,8.45
2020-11-25,123,2.05
2020-11-25,170,2.4
2020-11-25,185,4.07
2020-11-25,112,1.58
2020-11-25,123,4.03
2020-11-25,170,0.2
2020-11-25,170,3.95
2020-11-25,102,17.55
2020-11-25,112,2.02
2020-11-25,185,4.35
2020-11-25,112,4.67
2020-11-25,123,6.18
2020-11-25,170,0.45
2020-11-25,170,0.32
2020-11-25,170,0.4
2020-11-25,149,4.48
2020-11-25,170,0.27
2020-11-25,170,1.35
2020-11-25,185,3.35
2020-11-25,170,1.28
2020-11-25,112,1.65
2020-11-25,170,1.72
2020-11-25,112,2.72
2020-11-25,149,11.42
2020-11-25,123,0.23
2020-11-25,123,2.4
2020-11-25,112,1.17
2020-11-25,185,1.42
2020-11-25,112,1.27
2020-11-25,185,0.7
2020-11-25,123,3.6
2020-11-25,185,6.82
2020-11-25,112,2.98
2020-11-25,170,2.58
2020-11-25,112,1.12
2020-11-25,123,2.85
2020-11-25,102,4.83
2020-11-25,112,2.12
2020-11-25,123,1.17
2020-11-25,185,0.23
2020-11-25,185,3.75
2020-11-25,123,1.13
2020-11-25,112,2.3
2020-11-25,149,1.73
2020-11-25,123,4.87
2020-11-25,112,1.38
2020-11-25,185,1.52
2020-11-25,102,0.43
2020-11-25,112,2.83
2020-11-25,102,1.47
2020-11-25,185,0.42
2020-11-25,185,5.85
2020-11-25,102,0.42
2020-11-25,123,1.03
2020-11-25,102,0.42
2020-11-25,102,1.02
2020-11-25,112,2.82
2020-11-25,123,0.8
2020-11-25,102,0.23
2020-11-25,123,2.37
2020-11-25,102,0.57
2020-11-25,102,1.3
2020-11-25,112,2.88
2020-11-25,102,0.47
2020-11-25,123,5.75
2020-11-25,102,0.92
2020-11-25,149,0.4
2020-11-25,185,5.53
2020-11-25,102,1.05
2020-11-25,102,1.98
2020-11-25,112,1.15
2020-11-25,112,0.68
2020-11-25,149,3.08
2020-11-25,102,2.02
2020-11-25,112,2.95
2020-11-25,123,0.3
2020-11-25,123,0.32
2020-11-25,102,0.15
2020-11-25,102,0.4
2020-11-25,123,0.35
2020-11-25,185,8.55
2020-11-25,102,0.17
2020-11-25,123,0.45
2020-11-25,149,1.77
2020-11-25,112,0.87
2020-11-25,123,1.72
2020-11-25,112,0.38
2020-11-25,112,1.95
2020-11-25,149,3.5
2020-11-25,102,0.42
2020-11-25,123,0.45
2020-11-25,102,5.55
2020-11-25,123,8.8
2020-11-25,112,0.53
2020-11-25,112,2.45
2020-11-25,149,6.68
2020-11-25,149,2.98
2020-11-25,185,4.75
2020-11-25,102,3.62
2020-11-25,123,4.63
2020-11-25,102,0.47
2020-11-25,102,0.83
2020-11-25,123,0.83
2020-11-25,170,1.2
2020-11-25,149,3.35
2020-11-25,149,15.22
2020-11-25,123,3.53
2020-11-25,123,1.38
2020-11-25,123,0.53
2020-11-25,123,5.03
2020-11-25,170,2.05
2020-11-25,170,0.17
2020-11-25,170,2.32
2020-11-25,170,1.3
2020-11-25,123,0.02
2020-11-25,123,5.5
2020-11-25,170,3.27
2020-11-25,170,0.38
2020-11-25,170,1.55
2020-11-25,149,2.42
2020-11-25,170,0.7
2020-11-25,123,1.68
2020-11-25,170,0.02
2020-11-25,170,0.68
2020-11-25,123,2.45
2020-11-25,170,1.48
2020-11-25,123,2.32
2020-11-25,170,8.53
2020-11-25,170,1.52
2020-11-25,123,1.03
2020-11-25,170,0.3
2020-11-25,170,0.98
2020-11-25,123,0.23
2020-11-25,123,2.42
2020-11-25,149,5.23
2020-11-25,170,0.7
2020-11-25,170,1.38
2020-11-25,170,2.3
2020-11-25,123,0.18
2020-11-25,123,3.13
2020-11-25,123,15.42
2020-11-25,149,7.33
2020-11-25,123,0.5
2020-11-25,123,1.77
2020-11-25,170,4.8
2020-11-25,123,1.53
2020-11-25,123,0.3
2020-11-25,123,2.73
2020-11-25,170,5.42
2020-11-25,170,0.27
2020-11-25,170,0.27
2020-11-25,123,4.25
2020-11-25,123,4.95
2020-11-25,170,2.8
2020-11-25,170,1.97
2020-11-25,170,3.05
2020-11-25,170,1.4
2020-11-25,170,9.02
2020-11-25,123,0.93
2020-11-25,170,1.52
2020-11-25,123,1.13
2020-11-25,170,1.58
2020-11-25,170,1.7
2020-11-25,123,2.98
2020-11-25,170,0.37
2020-11-25,170,6.63
2020-11-25,123,3.07
2020-11-25,123,7.33
2020-11-25,170,0.55
2020-11-25,170,1.02
2020-11-25,170,3.58
2020-11-25,170,6.82
2020-11-25,170,1.03
2020-11-25,170,1.33
2020-11-25,170,0.48
2020-11-25,123,1.32
2020-11-25,170,1.02
2020-11-25,170,1.47
2020-11-25,123,1.78
2020-11-25,170,2.68
2020-11-25,123,4.15
2020-11-25,170,6.02
2020-11-25,123,1.88
2020-11-25,170,8.78
2020-11-25,123,3.05
2020-11-25,170,2.15
2020-11-25,170,0.02
2020-11-25,123,2.88
2020-11-25,170,1.53
2020-11-25,149,4.72
2020-11-25,123,1.6
2020-11-25,170,1.65
2020-11-25,170,0.22
2020-11-25,170,0.53
2020-11-25,170,0.23
2020-11-25,149,3.05
2020-11-25,170,0.28
2020-11-25,149,2.05
2020-11-25,170,0.25
2020-11-25,170,1.03
2020-11-25,149,8.82
2020-11-25,170,1.93
2020-11-25,170,0.72
2020-11-25,170,1.22
2020-11-25,170,0.38
2020-11-25,170,0.5
2020-11-25,170,0.25
2020-11-25,170,0.2
2020-11-25,170,0.22
2020-11-25,170,1.35
2020-11-25,170,0.27
2020-11-25,149,3.95
2020-11-25,170,0.25
2020-11-25,170,0.93
2020-11-25,170,0.33
2020-11-25,170,0.25
2020-11-25,170,0.18
2020-11-25,170,0.27
2020-11-25,181,3.85
2020-11-25,170,0.48
2020-11-25,170,0.3
2020-11-25,170,0.28
2020-11-25,170,0.25
2020-11-25,170,0.37
2020-11-25,149,2.17
2020-11-25,170,0.48
2020-11-25,170,0.25
2020-11-25,170,0.2
2020-11-25,170,1.0
2020-11-25,170,0.18
2020-11-25,149,18.87
2020-11-25,170,5.75
2020-11-25,102,3.9
2020-11-25,181,2.73
2020-11-25,181,1.13
2020-11-25,102,0.33
2020-11-25,102,0.28
2020-11-25,170,4.65
2020-11-25,102,4.27
2020-11-25,102,0.02
2020-11-25,102,0.48
2020-11-25,181,3.27
2020-11-25,102,1.85
2020-11-25,102,0.43
2020-11-25,102,2.1
2020-11-25,181,4.18
2020-11-25,102,5.75
2020-11-25,181,0.03
2020-11-25,123,3.17
2020-11-25,102,0.13
2020-11-25,102,0.22
2020-11-25,102,2.02
2020-11-25,102,3.9
2020-11-25,181,2.82
2020-11-25,123,3.92
2020-11-25,123,0.3
2020-11-25,123,1.88
2020-11-25,123,2.97
2020-11-25,123,3.12
2020-11-25,123,6.48
2020-11-25,181,1.52
2020-11-25,181,3.03
2020-11-25,181,1.08
2020-11-25,123,3.37
2020-11-25,181,16.88
2020-11-25,123,2.7
2020-11-25,112,2.23
2020-11-25,123,0.78
2020-11-25,102,0.18
2020-11-25,102,0.32
2020-11-25,112,3.57
2020-11-25,170,3.15
2020-11-25,123,7.12
2020-11-25,123,5.15
2020-11-25,112,3.5
2020-11-25,112,1.2
2020-11-25,170,5.08
2020-11-25,112,4.08
2020-11-25,181,1.9
2020-11-25,102,0.68
2020-11-25,112,3.67
2020-11-25,102,0.28
2020-11-25,181,8.92
2020-11-25,102,0.78
2020-11-25,170,6.57
2020-11-25,123,2.1
2020-11-25,112,0.45
2020-11-25,112,1.83
2020-11-25,123,2.73
2020-11-25,102,1.12
2020-11-25,112,1.72
2020-11-25,125,1.73
2020-11-25,181,1.3
2020-11-25,112,7.28
2020-11-25,125,6.25
2020-11-25,123,5.13
2020-11-25,181,18.02
2020-11-25,123,5.35
2020-11-25,112,2.97
2020-11-25,125,1.73
2020-11-25,125,0.38
2020-11-25,125,12.17
2020-11-25,125,0.2
2020-11-25,125,2.05
2020-11-25,125,1.22
2020-11-25,125,2.95
2020-11-25,125,6.0
2020-11-25,125,0.43
2020-11-25,125,0.68
2020-11-25,125,1.5
2020-11-25,170,5.9
2020-11-25,170,11.98
2020-11-25,181,6.48
2020-11-25,181,3.42
2020-11-25,181,12.63
2020-11-25,181,14.25
2020-11-25,181,4.87
2020-11-25,181,18.03
2020-11-25,181,7.68
2020-11-25,181,0.97
2020-11-25,181,2.65
2020-11-25,181,3.32
2020-11-25,181,1.2
2020-11-25,181,4.03
2020-11-25,181,0.88
2020-11-25,181,0.77
2020-11-25,181,1.83
2020-11-25,181,2.65
2020-11-25,181,0.73
2020-11-25,181,4.12
2020-11-25,181,1.9
2020-11-25,181,0.32
2020-11-25,181,1.73
2020-11-25,181,14.35
2020-11-25,181,5.42
2020-11-25,149,10.73
2020-11-25,149,18.67
2020-11-25,149,2.07
2020-11-25,149,0.18
2020-11-25,149,4.62
2020-11-25,149,1.85
2020-11-25,149,3.98
2020-11-25,149,3.88
2020-11-25,149,4.68
2020-11-25,149,3.07
2020-11-25,149,9.45
2020-11-25,149,1.02
2020-11-25,149,7.25
2020-11-25,149,1.55
2020-11-25,149,14.65
2020-11-25,149,1.25
2020-11-25,149,8.4
2020-11-25,125,0.67
2020-11-25,125,7.45
2020-11-25,125,0.28
2020-11-25,125,6.83
2020-11-26,103,0.02
2020-11-26,188,0.37
2020-11-26,122,14.68
2020-11-26,122,0.08
2020-11-26,122,0.28
2020-11-26,122,3.92
2020-11-26,153,1.7
2020-11-26,122,3.18
2020-11-26,122,0.47
2020-11-26,122,13.35
2020-11-26,153,6.2
2020-11-26,153,0.08
2020-11-26,153,0.02
2020-11-26,153,3.17
2020-11-26,153,0.57
2020-11-26,153,3.25
2020-11-26,122,4.08
2020-11-26,153,3.57
2020-11-26,122,5.1
2020-11-26,153,1.12
2020-11-26,153,0.78
2020-11-26,153,0.47
2020-11-26,153,4.15
2020-11-26,122,4.65
2020-11-26,153,2.22
2020-11-26,122,6.02
2020-11-26,122,5.83
2020-11-26,122,0.82
2020-11-26,122,1.62
2020-11-26,153,7.57
2020-11-26,153,3.87
2020-11-26,122,4.57
2020-11-26,122,5.37
2020-11-26,153,1.57
2020-11-26,122,9.9
2020-11-26,153,2.73
2020-11-26,153,5.12
2020-11-26,122,1.67
2020-11-26,122,3.55
2020-11-26,122,4.98
2020-11-26,153,1.13
2020-11-26,153,3.47
2020-11-26,153,1.6
2020-11-26,116,3.0
2020-11-26,116,1.92
2020-11-26,116,2.05
2020-11-26,116,1.38
2020-11-26,116,2.7
2020-11-26,116,3.28
2020-11-26,116,2.72
2020-11-26,116,2.87
2020-11-26,116,4.62
2020-11-26,146,1.45
2020-11-26,146,5.33
2020-11-26,116,6.0
2020-11-26,146,0.88
2020-11-26,146,13.48
2020-11-26,116,0.85
2020-11-26,116,8.32
2020-11-26,116,1.17
2020-11-26,116,2.57
2020-11-26,116,5.27
2020-11-26,146,1.17
2020-11-26,146,0.47
2020-11-26,146,0.97
2020-11-26,146,4.72
2020-11-26,146,7.32
2020-11-26,116,2.45
2020-11-26,116,4.53
2020-11-26,146,0.43
2020-11-26,146,0.58
2020-11-26,116,1.33
2020-11-26,146,5.82
2020-11-26,187,0.97
2020-11-26,187,2.57
2020-11-26,187,2.88
2020-11-26,146,3.52
2020-11-26,116,3.1
2020-11-26,187,6.88
2020-11-26,116,3.03
2020-11-26,116,2.55
2020-11-26,146,14.0
2020-11-26,187,2.03
2020-11-26,116,4.42
2020-11-26,187,3.75
2020-11-26,116,2.78
2020-11-26,187,3.83
2020-11-26,116,3.27
2020-11-26,187,3.57
2020-11-26,116,1.28
2020-11-26,116,3.15
2020-11-26,187,3.07
2020-11-26,187,3.73
2020-11-26,146,0.37
2020-11-26,146,0.12
2020-11-26,146,1.12
2020-11-26,116,3.3
2020-11-26,146,0.23
2020-11-26,146,1.08
2020-11-26,187,9.88
2020-11-26,146,0.2
2020-11-26,146,0.47
2020-11-26,146,1.6
2020-11-26,116,2.52
2020-11-26,146,2.77
2020-11-26,116,1.02
2020-11-26,116,1.95
2020-11-26,146,2.02
2020-11-26,116,2.02
2020-11-26,146,3.8
2020-11-26,187,4.78
2020-11-26,116,2.95
2020-11-26,116,4.03
2020-11-26,146,1.25
2020-11-26,146,0.95
2020-11-26,146,1.07
2020-11-26,187,0.88
2020-11-26,146,0.88
2020-11-26,187,5.95
2020-11-26,146,1.0
2020-11-26,146,1.05
2020-11-26,116,1.57
2020-11-26,146,1.52
2020-11-26,116,2.45
2020-11-26,146,1.9
2020-11-26,187,3.85
2020-11-26,116,0.45
2020-11-26,116,4.12
2020-11-26,122,0.57
2020-11-26,146,0.52
2020-11-26,122,4.3
2020-11-26,122,6.62
2020-11-26,122,5.9
2020-11-26,187,4.57
2020-11-26,187,8.67
2020-11-26,187,15.58
2020-11-26,122,7.93
2020-11-26,122,0.53
2020-11-26,122,6.65
2020-11-26,187,5.02
2020-11-26,122,0.73
2020-11-26,122,3.88
2020-11-26,153,6.03
2020-11-26,122,8.63
2020-11-26,187,10.8
2020-11-26,122,2.87
2020-11-26,122,2.7
2020-11-26,153,2.22
2020-11-26,153,6.4
2020-11-26,153,0.43
2020-11-26,153,4.12
2020-11-26,187,17.0
2020-11-26,122,4.28
2020-11-26,153,0.9
2020-11-26,153,1.28
2020-11-26,153,3.55
2020-11-26,122,4.13
2020-11-26,153,4.82
2020-11-26,122,1.2
2020-11-26,187,4.08
2020-11-26,144,5.8
2020-11-26,153,2.38
2020-11-26,153,0.75
2020-11-26,153,5.43
2020-11-26,122,3.35
2020-11-26,122,3.87
2020-11-26,122,0.62
2020-11-26,122,0.97
2020-11-26,122,0.67
2020-11-26,153,3.12
2020-11-26,122,0.6
2020-11-26,187,1.7
2020-11-26,122,1.58
2020-11-26,187,3.13
2020-11-26,122,0.92
2020-11-26,153,1.07
2020-11-26,122,1.05
2020-11-26,153,0.38
2020-11-26,153,1.68
2020-11-26,122,0.67
2020-11-26,122,0.92
2020-11-26,187,1.75
2020-11-26,122,1.12
2020-11-26,153,0.35
2020-11-26,153,0.48
2020-11-26,187,1.77
2020-11-26,122,0.53
2020-11-26,122,0.95
2020-11-26,122,6.9
2020-11-26,187,3.27
2020-11-26,187,10.42
2020-11-26,187,2.72
2020-11-26,187,3.47
2020-11-26,187,1.85
2020-11-26,187,3.62
2020-11-26,187,1.97
2020-11-26,187,2.28
2020-11-26,187,2.38
2020-11-26,187,2.0
2020-11-26,146,8.02
2020-11-26,187,1.58
2020-11-26,187,3.4
2020-11-26,187,2.72
2020-11-26,146,1.9
2020-11-26,187,5.25
2020-11-26,187,3.83
2020-11-26,146,2.97
2020-11-26,146,2.48
2020-11-26,146,3.78
2020-11-26,187,13.12
2020-11-26,146,0.73
2020-11-26,146,1.98
2020-11-26,116,3.62
2020-11-26,146,5.13
2020-11-26,116,2.57
2020-11-26,146,2.23
2020-11-26,116,3.3
2020-11-26,116,1.12
2020-11-26,146,2.08
2020-11-26,187,14.85
2020-11-26,116,2.73
2020-11-26,146,1.23
2020-11-26,146,0.73
2020-11-26,116,2.0
2020-11-26,146,1.43
2020-11-26,146,2.1
2020-11-26,116,1.88
2020-11-26,146,0.77
2020-11-26,116,2.78
2020-11-26,116,2.83
2020-11-26,116,1.42
2020-11-26,116,1.3
2020-11-26,116,1.98
2020-11-26,116,1.0
2020-11-26,187,15.32
2020-11-26,116,2.73
2020-11-26,116,1.35
2020-11-26,116,1.63
2020-11-26,146,2.98
2020-11-26,146,0.73
2020-11-26,146,4.73
2020-11-26,116,3.73
2020-11-26,116,2.07
2020-11-26,146,0.07
2020-11-26,146,1.05
2020-11-26,146,3.4
2020-11-26,116,1.57
2020-11-26,187,3.38
2020-11-26,116,2.05
2020-11-26,146,0.43
2020-11-26,187,1.2
2020-11-26,187,4.05
2020-11-26,116,1.07
2020-11-26,146,3.83
2020-11-26,116,1.27
2020-11-26,146,9.57
2020-11-26,187,1.93
2020-11-26,187,1.87
2020-11-26,187,3.87
2020-11-26,187,1.93
2020-11-26,146,2.7
2020-11-26,187,2.58
2020-11-26,146,2.67
2020-11-26,187,1.35
2020-11-26,187,4.67
2020-11-26,146,1.17
2020-11-26,146,2.07
2020-11-26,146,2.52
2020-11-26,187,1.87
2020-11-26,146,0.78
2020-11-26,187,1.42
2020-11-26,146,0.6
2020-11-26,146,0.63
2020-11-26,146,0.67
2020-11-26,187,1.67
2020-11-26,146,0.73
2020-11-26,188,1.9
2020-11-26,146,0.75
2020-11-26,187,1.75
2020-11-26,146,1.12
2020-11-26,188,1.55
2020-11-26,187,1.72
2020-11-26,188,2.52
2020-11-26,103,10.82
2020-11-26,103,4.97
2020-11-26,188,7.43
2020-11-26,103,2.13
2020-11-26,188,0.25
2020-11-26,188,8.55
2020-11-26,103,1.38
2020-11-26,103,0.93
2020-11-26,103,2.33
2020-11-26,103,7.98
2020-11-26,188,2.55
2020-11-26,188,7.63
2020-11-26,103,2.63
2020-11-26,103,0.02
2020-11-26,188,3.92
2020-11-26,103,4.12
2020-11-26,188,0.95
2020-11-26,103,0.98
2020-11-26,188,2.2
2020-11-26,103,1.43
2020-11-26,103,0.52
2020-11-26,188,2.83
2020-11-26,103,0.57
2020-11-26,103,6.32
2020-11-26,188,4.08
2020-11-26,188,0.53
2020-11-26,188,0.12
2020-11-26,188,0.52
2020-11-26,103,0.83
2020-11-26,188,0.85
2020-11-26,103,0.83
2020-11-26,188,3.52
2020-11-26,103,0.45
2020-11-26,103,0.72
2020-11-26,103,2.67
2020-11-26,188,0.68
2020-11-26,188,1.37
2020-11-26,103,2.52
2020-11-26,188,0.78
2020-11-26,188,0.6
2020-11-26,188,8.32
2020-11-26,103,1.1
2020-11-26,103,6.38
2020-11-26,103,0.02
2020-11-26,103,0.02
2020-11-26,103,3.48
2020-11-26,188,0.28
2020-11-26,188,2.07
2020-11-26,188,0.57
2020-11-26,103,0.62
2020-11-26,188,0.6
2020-11-26,103,0.38
2020-11-26,188,0.8
2020-11-26,103,0.78
2020-11-26,188,1.08
2020-11-26,103,0.75
2020-11-26,103,3.18
2020-11-26,188,5.57
2020-11-26,103,0.92
2020-11-26,103,0.95
2020-11-26,188,2.22
2020-11-26,103,1.22
2020-11-26,103,0.6
2020-11-26,103,0.92
2020-11-26,188,0.83
2020-11-26,103,1.27
2020-11-26,188,0.72
2020-11-26,188,1.23
2020-11-26,103,3.3
2020-11-26,188,2.28
2020-11-26,188,0.67
2020-11-26,103,0.15
2020-11-26,103,2.68
2020-11-26,188,3.17
2020-11-26,103,2.28
2020-11-26,188,0.62
2020-11-26,188,0.1
2020-11-26,188,0.65
2020-11-26,103,1.55
2020-11-26,188,0.82
2020-11-26,188,3.52
2020-11-26,103,1.28
2020-11-26,103,1.62
2020-11-26,188,0.82
2020-11-26,103,1.13
2020-11-26,188,0.78
2020-11-26,103,0.95
2020-11-26,103,1.82
2020-11-26,103,0.77
2020-11-26,188,1.03
2020-11-26,103,1.0
2020-11-26,188,0.73
2020-11-26,103,2.4
2020-11-26,188,2.1
2020-11-26,188,2.85
2020-11-26,188,1.13
2020-11-26,188,2.65
2020-11-26,188,0.02
2020-11-26,188,1.07
2020-11-26,188,0.87
2020-11-26,188,0.62
2020-11-26,188,1.03
2020-11-26,188,0.85
2020-11-26,188,0.83
2020-11-26,188,7.67
2020-11-26,103,16.83
2020-11-26,188,3.73
2020-11-26,188,0.75
2020-11-26,188,0.58
2020-11-26,188,1.75
2020-11-26,188,4.0
2020-11-26,188,0.53
2020-11-26,103,1.38
2020-11-26,188,1.22
2020-11-26,103,13.6
2020-11-26,188,0.63
2020-11-26,188,0.52
2020-11-26,188,5.3
2020-11-26,188,0.58
2020-11-26,103,1.62
2020-11-26,188,2.27
2020-11-26,188,7.52
2020-11-26,103,4.65
2020-11-26,188,1.88
2020-11-26,103,2.85
2020-11-26,188,9.17
2020-11-26,103,4.32
2020-11-26,103,0.27
2020-11-26,103,6.27
2020-11-26,188,0.85
2020-11-26,188,12.63
2020-11-26,103,7.78
2020-11-26,103,3.88
2020-11-26,188,3.47
2020-11-26,103,0.7
2020-11-26,103,0.97
2020-11-26,188,0.5
2020-11-26,188,0.45
2020-11-26,188,0.95
2020-11-26,188,0.7
2020-11-26,188,0.57
2020-11-26,103,1.9
2020-11-26,188,1.33
2020-11-26,188,0.67
2020-11-26,103,2.4
2020-11-26,188,2.2
2020-11-26,103,0.7
2020-11-26,188,9.25
2020-11-26,103,0.95
2020-11-26,103,0.77
2020-11-26,103,4.52
2020-11-26,103,2.55
2020-11-26,188,2.22
2020-11-26,188,0.4
2020-11-26,188,0.67
2020-11-26,188,2.43
2020-11-26,103,3.15
2020-11-26,188,2.93
2020-11-26,188,0.88
2020-11-26,188,12.0
2020-11-26,188,0.78
2020-11-26,188,1.8
2020-11-26,188,0.42
2020-11-26,188,0.7
2020-11-26,188,1.1
2020-11-26,188,0.22
2020-11-26,188,1.08
2020-11-26,188,0.75
2020-11-26,188,0.53
2020-11-26,188,1.2
2020-11-26,188,1.85
2020-11-26,188,2.27
2020-11-26,188,1.43
2020-11-26,188,9.7
2020-11-26,188,0.17
2020-11-26,180,0.62
2020-11-26,188,0.02
2020-11-26,188,0.55
2020-11-26,188,0.98
2020-11-26,180,0.37
2020-11-26,180,1.5
2020-11-26,188,1.42
2020-11-26,180,4.7
2020-11-26,188,0.92
2020-11-26,188,3.25
2020-11-26,188,0.07
2020-11-26,188,0.03
2020-11-26,188,0.53
2020-11-26,180,1.33
2020-11-26,180,1.77
2020-11-26,188,0.37
2020-11-26,188,1.17
2020-11-26,188,1.0
2020-11-26,180,2.42
2020-11-26,188,0.88
2020-11-26,188,0.45
2020-11-26,188,1.25
2020-11-26,180,0.75
2020-11-26,188,1.12
2020-11-26,180,5.27
