date,moderator,operation_time_minutes
2020-11-01,186,1.85
2020-11-01,186,2.52
2020-11-01,186,0.35
2020-11-01,186,1.3
2020-11-01,186,1.0
2020-11-01,186,1.33
2020-11-01,186,0.88
2020-11-01,186,0.65
2020-11-01,186,0.8
2020-11-01,186,1.17
2020-11-01,186,0.52
2020-11-02,109,0.23
2020-11-02,109,0.42
2020-11-02,165,0.15
2020-11-02,165,1.12
2020-11-02,165,0.02
2020-11-02,148,2.47
2020-11-02,148,0.02
2020-11-02,141,1.27
2020-11-02,141,6.82
2020-11-02,156,6.67
2020-11-02,167,0.98
2020-11-02,141,3.6
2020-11-02,167,3.88
2020-11-02,109,0.13
2020-11-02,167,2.6
2020-11-02,109,0.75
2020-11-02,109,0.37
2020-11-02,141,6.38
2020-11-02,109,0.15
2020-11-02,109,2.95
2020-11-02,167,5.22
2020-11-02,109,0.12
2020-11-02,109,0.07
2020-11-02,109,0.3
2020-11-02,109,2.62
2020-11-02,141,0.88
2020-11-02,167,2.32
2020-11-02,109,0.13
2020-11-02,109,0.17
2020-11-02,141,0.35
2020-11-02,109,0.88
2020-11-02,109,0.3
2020-11-02,109,0.13
2020-11-02,109,0.22
2020-11-02,109,0.07
2020-11-02,109,0.22
2020-11-02,141,1.97
2020-11-02,109,0.27
2020-11-02,109,0.2
2020-11-02,167,1.75
2020-11-02,109,0.22
2020-11-02,109,0.22
2020-11-02,109,0.73
2020-11-02,109,0.25
2020-11-02,141,2.62
2020-11-02,178,1.0
2020-11-02,167,2.53
2020-11-02,109,1.05
2020-11-02,109,0.35
2020-11-02,141,4.55
2020-11-02,109,0.12
2020-11-02,167,2.13
2020-11-02,178,2.48
2020-11-02,167,0.75
2020-11-02,156,1.18
2020-11-02,156,0.62
2020-11-02,156,1.65
2020-11-02,167,3.33
2020-11-02,141,0.97
2020-11-02,156,1.03
2020-11-02,178,0.67
2020-11-02,178,0.48
2020-11-02,178,3.2
2020-11-02,178,1.03
2020-11-02,178,1.65
2020-11-02,178,1.82
2020-11-02,178,2.02
2020-11-02,178,2.92
2020-11-02,178,2.55
2020-11-02,178,0.27
2020-11-02,178,2.03
2020-11-02,178,2.07
2020-11-02,178,4.7
2020-11-02,178,2.5
2020-11-02,178,3.07
2020-11-02,178,1.68
2020-11-02,178,1.03
2020-11-02,178,0.25
2020-11-02,178,0.17
2020-11-02,178,0.28
2020-11-02,178,0.83
2020-11-02,178,3.48
2020-11-02,178,0.32
2020-11-02,178,6.03
2020-11-02,109,1.25
2020-11-02,109,0.58
2020-11-02,156,2.18
2020-11-02,156,0.52
2020-11-02,156,1.12
2020-11-02,156,1.32
2020-11-02,156,1.7
2020-11-02,165,0.22
2020-11-02,165,0.12
2020-11-02,165,0.15
2020-11-02,165,0.23
2020-11-02,148,0.02
2020-11-02,165,1.38
2020-11-02,165,0.28
2020-11-02,165,0.23
2020-11-02,165,0.28
2020-11-02,165,2.08
2020-11-02,165,0.12
2020-11-02,165,2.43
2020-11-02,165,1.05
2020-11-02,165,1.28
2020-11-02,165,0.38
2020-11-02,165,2.72
2020-11-02,165,1.78
2020-11-02,165,3.13
2020-11-02,165,0.17
2020-11-02,148,0.53
2020-11-02,148,2.43
2020-11-02,148,1.62
2020-11-02,148,1.37
2020-11-02,148,0.98
2020-11-02,148,1.12
2020-11-02,165,0.12
2020-11-03,165,0.88
2020-11-03,148,0.18
2020-11-03,135,1.47
2020-11-03,156,0.38
2020-11-03,135,1.13
2020-11-03,156,3.05
2020-11-03,156,0.52
2020-11-03,156,3.13
2020-11-03,135,2.13
2020-11-03,135,2.87
2020-11-03,135,2.28
2020-11-03,135,6.63
2020-11-03,135,1.17
2020-11-03,135,1.22
2020-11-03,135,4.4
2020-11-03,135,0.83
2020-11-03,135,1.55
2020-11-03,135,5.47
2020-11-03,135,0.55
2020-11-03,135,3.67
2020-11-03,135,0.88
2020-11-03,135,2.67
2020-11-03,135,0.33
2020-11-03,135,0.67
2020-11-03,165,0.07
2020-11-03,165,1.53
2020-11-03,165,0.15
2020-11-03,165,0.8
2020-11-03,165,0.2
2020-11-03,165,1.88
2020-11-03,148,11.97
2020-11-03,148,0.98
2020-11-03,148,2.13
2020-11-03,148,1.47
2020-11-03,148,0.22
2020-11-03,148,0.5
2020-11-03,148,0.27
2020-11-03,148,0.77
2020-11-03,148,1.02
2020-11-03,148,0.27
2020-11-03,165,0.5
2020-11-03,165,0.2
2020-11-03,165,0.1
2020-11-03,165,1.53
2020-11-03,165,0.33
2020-11-04,111,0.87
2020-11-04,111,0.65
2020-11-04,176,1.12
2020-11-04,111,0.48
2020-11-04,186,2.25
2020-11-04,186,0.45
2020-11-04,111,3.27
2020-11-04,164,2.73
2020-11-04,186,1.22
2020-11-04,111,0.73
2020-11-04,111,0.7
2020-11-04,111,0.92
2020-11-04,176,3.4
2020-11-04,111,0.65
2020-11-04,111,3.17
2020-11-04,111,3.7
2020-11-04,111,1.37
2020-11-04,111,0.77
2020-11-04,111,0.9
2020-11-04,111,0.65
2020-11-04,111,0.28
2020-11-04,111,3.33
2020-11-04,111,4.72
2020-11-04,121,2.32
2020-11-04,164,0.7
2020-11-04,164,1.07
2020-11-04,164,0.48
2020-11-04,111,0.57
2020-11-04,111,0.48
2020-11-04,111,1.7
2020-11-04,176,0.33
2020-11-04,164,6.72
2020-11-04,164,2.32
2020-11-04,176,0.78
2020-11-04,176,2.77
2020-11-04,176,0.58
2020-11-04,176,0.82
2020-11-04,176,0.35
2020-11-04,176,0.23
2020-11-04,176,2.45
2020-11-04,176,1.3
2020-11-04,176,1.55
2020-11-04,176,0.9
2020-11-04,111,1.55
2020-11-04,176,0.03
2020-11-04,176,0.48
2020-11-04,176,0.37
2020-11-04,176,0.02
2020-11-04,111,0.28
2020-11-04,176,0.22
2020-11-04,176,0.48
2020-11-04,111,1.73
2020-11-04,111,0.67
2020-11-04,111,1.3
2020-11-04,111,0.6
2020-11-04,111,0.95
2020-11-04,111,1.18
2020-11-04,111,1.3
2020-11-04,186,1.53
2020-11-04,186,0.47
2020-11-04,186,1.6
2020-11-04,186,1.32
2020-11-04,186,2.4
2020-11-04,186,0.92
2020-11-04,186,0.57
2020-11-04,186,1.63
2020-11-04,186,3.72
2020-11-04,186,1.82
2020-11-04,186,5.13
2020-11-04,186,3.0
2020-11-04,186,4.0
2020-11-04,186,3.88
2020-11-04,186,0.03
2020-11-04,186,0.58
2020-11-04,186,0.78
2020-11-04,186,1.32
2020-11-04,186,1.23
2020-11-04,186,0.78
2020-11-04,186,0.57
2020-11-04,186,1.22
2020-11-04,186,0.55
2020-11-04,186,0.77
2020-11-04,186,6.08
2020-11-04,186,0.22
2020-11-05,117,13.88
2020-11-05,117,1.73
2020-11-05,164,0.78
2020-11-05,117,1.3
2020-11-05,121,2.37
2020-11-05,172,0.7
2020-11-05,136,0.68
2020-11-05,164,0.55
2020-11-05,164,0.92
2020-11-05,172,5.38
2020-11-05,121,1.17
2020-11-05,172,3.17
2020-11-05,121,1.87
2020-11-05,111,0.7
2020-11-05,121,1.2
2020-11-05,121,0.28
2020-11-05,121,1.02
2020-11-05,121,0.7
2020-11-05,111,2.78
2020-11-05,121,2.02
2020-11-05,121,0.62
2020-11-05,111,2.68
2020-11-05,111,6.08
2020-11-05,121,1.37
2020-11-05,136,1.28
2020-11-05,136,0.33
2020-11-05,111,1.35
2020-11-05,136,2.4
2020-11-05,111,3.2
2020-11-05,111,2.2
2020-11-05,111,1.93
2020-11-05,111,3.57
2020-11-05,121,4.9
2020-11-05,121,3.42
2020-11-05,164,0.57
2020-11-05,121,6.68
2020-11-05,164,0.48
2020-11-05,164,0.75
2020-11-05,164,0.68
2020-11-05,164,0.57
2020-11-05,164,0.7
2020-11-05,164,0.83
2020-11-05,136,0.83
2020-11-05,121,0.9
2020-11-05,136,0.13
2020-11-05,136,0.82
2020-11-05,121,0.47
2020-11-05,121,0.78
2020-11-05,136,0.85
2020-11-05,136,0.4
2020-11-05,136,0.37
2020-11-05,136,1.72
2020-11-05,136,0.72
2020-11-05,136,0.42
2020-11-05,136,0.07
2020-11-05,136,0.28
2020-11-05,136,0.52
2020-11-05,172,3.88
2020-11-05,136,0.42
2020-11-05,136,0.4
2020-11-05,136,0.35
2020-11-05,136,0.45
2020-11-05,172,0.3
2020-11-05,172,1.63
2020-11-05,172,1.17
2020-11-05,172,0.47
2020-11-05,172,1.68
2020-11-05,172,0.87
2020-11-05,164,0.22
2020-11-05,164,1.0
2020-11-05,164,2.93
2020-11-05,164,2.22
2020-11-05,164,0.95
2020-11-05,164,1.8
2020-11-05,164,0.57
2020-11-05,136,0.25
2020-11-05,136,1.0
2020-11-05,136,1.15
2020-11-05,136,1.35
2020-11-05,164,0.15
2020-11-05,164,0.55
2020-11-05,164,2.33
2020-11-05,164,0.57
2020-11-05,164,0.65
2020-11-05,164,0.6
2020-11-05,164,0.82
2020-11-05,152,0.02
2020-11-05,136,0.17
2020-11-05,136,0.03
2020-11-05,136,1.97
2020-11-05,136,1.22
2020-11-05,136,2.62
2020-11-05,117,5.38
2020-11-05,117,4.93
2020-11-05,117,2.72
2020-11-05,117,6.23
2020-11-05,117,3.92
2020-11-05,117,2.43
2020-11-05,117,0.45
2020-11-05,117,0.13
2020-11-05,117,4.32
2020-11-05,117,0.73
2020-11-05,117,0.4
2020-11-05,117,0.02
2020-11-05,117,1.12
2020-11-05,117,0.87
2020-11-05,117,3.65
2020-11-05,117,0.3
2020-11-05,117,0.2
2020-11-05,117,0.82
2020-11-05,117,1.1
2020-11-05,117,3.4
2020-11-05,117,0.45
2020-11-05,117,0.4
2020-11-05,117,0.1
2020-11-05,117,1.3
2020-11-05,117,5.58
2020-11-05,117,0.15
2020-11-05,117,0.32
2020-11-05,117,1.58
2020-11-05,117,1.92
2020-11-05,117,0.42
2020-11-05,117,0.23
2020-11-05,117,0.27
2020-11-05,117,3.42
2020-11-05,117,0.53
2020-11-05,117,1.65
2020-11-05,117,1.43
2020-11-05,117,0.1
2020-11-05,117,0.8
2020-11-05,117,2.05
2020-11-05,117,0.75
2020-11-05,117,0.9
2020-11-06,141,2.28
2020-11-06,141,1.52
2020-11-06,173,2.95
2020-11-06,141,2.9
2020-11-06,165,0.93
2020-11-06,141,0.3
2020-11-06,141,0.3
2020-11-06,141,0.67
2020-11-06,141,2.55
2020-11-06,109,0.42
2020-11-06,109,1.0
2020-11-06,141,2.5
2020-11-06,141,3.15
2020-11-06,109,1.15
2020-11-06,109,3.1
2020-11-06,109,1.4
2020-11-06,109,3.07
2020-11-06,109,0.63
2020-11-06,109,4.6
2020-11-06,109,0.38
2020-11-06,109,2.97
2020-11-06,141,2.83
2020-11-06,173,2.38
2020-11-06,109,0.83
2020-11-06,141,0.72
2020-11-06,141,14.28
2020-11-06,173,1.88
2020-11-06,141,0.35
2020-11-06,173,0.32
2020-11-06,141,1.38
2020-11-06,173,3.55
2020-11-06,141,0.32
2020-11-06,141,0.78
2020-11-06,109,2.62
2020-11-06,165,0.12
2020-11-06,173,2.2
2020-11-06,141,18.22
2020-11-06,173,1.33
2020-11-06,141,0.22
2020-11-06,141,2.15
2020-11-06,109,4.88
2020-11-06,173,1.55
2020-11-06,109,3.3
2020-11-06,173,1.65
2020-11-06,141,0.65
2020-11-06,109,1.12
2020-11-06,109,0.55
2020-11-06,109,2.12
2020-11-06,173,0.98
2020-11-06,173,0.95
2020-11-06,141,0.43
2020-11-06,141,0.48
2020-11-06,109,3.63
2020-11-06,109,1.22
2020-11-06,141,2.15
2020-11-06,173,1.2
2020-11-06,173,1.23
2020-11-06,109,1.73
2020-11-06,109,0.82
2020-11-06,141,1.03
2020-11-06,109,2.48
2020-11-06,109,0.72
2020-11-06,109,1.68
2020-11-06,156,8.9
2020-11-06,165,1.92
2020-11-06,156,2.03
2020-11-06,156,2.17
2020-11-06,156,2.05
2020-11-06,148,0.53
2020-11-06,165,0.15
2020-11-06,165,0.28
2020-11-06,165,4.42
2020-11-06,165,0.73
2020-11-06,165,0.2
2020-11-06,165,3.8
2020-11-06,165,1.07
2020-11-06,148,1.22
2020-11-06,148,0.42
2020-11-06,148,0.17
2020-11-06,148,1.17
2020-11-06,148,0.37
2020-11-06,148,0.07
2020-11-06,148,1.2
2020-11-06,165,0.33
2020-11-06,165,0.23
2020-11-06,165,0.2
2020-11-06,165,0.17
2020-11-06,165,0.15
2020-11-06,165,0.1
2020-11-06,148,5.08
2020-11-06,165,0.27
2020-11-06,165,1.23
2020-11-06,165,0.1
2020-11-06,165,3.22
2020-11-06,165,3.78
2020-11-07,109,0.08
2020-11-07,109,0.17
2020-11-07,135,1.03
2020-11-07,135,1.93
2020-11-07,135,0.73
2020-11-07,135,2.15
2020-11-07,135,3.33
2020-11-07,135,0.78
2020-11-07,135,1.28
2020-11-07,135,1.08
2020-11-07,135,0.87
2020-11-07,135,2.0
2020-11-07,135,2.97
2020-11-07,135,1.27
2020-11-07,135,1.17
2020-11-07,135,0.77
2020-11-07,167,1.87
2020-11-07,167,5.17
2020-11-07,167,2.18
2020-11-07,167,1.73
2020-11-07,109,0.43
2020-11-07,109,0.62
2020-11-07,167,2.3
2020-11-07,109,0.15
2020-11-07,109,0.88
2020-11-07,109,1.05
2020-11-07,141,5.22
2020-11-07,167,8.28
2020-11-07,109,0.25
2020-11-07,141,5.53
2020-11-07,167,1.3
2020-11-07,109,0.6
2020-11-07,109,0.37
2020-11-07,109,0.5
2020-11-07,167,2.05
2020-11-07,109,0.18
2020-11-07,109,0.2
2020-11-07,109,0.15
2020-11-07,109,0.12
2020-11-07,109,1.58
2020-11-07,109,0.1
2020-11-07,109,0.12
2020-11-07,109,0.42
2020-11-07,109,0.5
2020-11-07,135,2.78
2020-11-07,109,0.15
2020-11-07,109,0.12
2020-11-07,135,2.13
2020-11-07,109,0.12
2020-11-07,109,0.17
2020-11-07,135,2.15
2020-11-07,135,1.58
2020-11-07,135,2.13
2020-11-07,109,0.2
2020-11-07,109,0.23
2020-11-07,141,1.32
2020-11-07,141,12.72
2020-11-07,135,1.4
2020-11-07,135,4.25
2020-11-07,141,1.4
2020-11-07,141,1.4
2020-11-07,135,2.15
2020-11-07,141,4.2
2020-11-07,141,1.42
2020-11-07,141,0.25
2020-11-07,141,7.4
2020-11-07,135,2.27
2020-11-07,141,0.35
2020-11-07,135,1.95
2020-11-07,135,3.52
2020-11-07,141,0.27
2020-11-07,141,0.17
2020-11-07,109,1.85
2020-11-07,165,4.93
2020-11-07,141,0.27
2020-11-07,141,1.28
2020-11-07,141,0.9
2020-11-07,141,0.28
2020-11-07,141,0.73
2020-11-07,141,1.22
2020-11-07,141,0.28
2020-11-07,141,1.3
2020-11-07,165,0.18
2020-11-07,141,0.82
2020-11-07,141,0.27
2020-11-07,141,0.52
2020-11-07,165,0.77
2020-11-07,165,1.02
2020-11-07,165,0.02
2020-11-07,165,0.58
2020-11-07,165,0.03
2020-11-07,165,0.02
2020-11-07,165,0.35
2020-11-07,165,0.12
2020-11-07,165,1.55
2020-11-07,165,0.17
2020-11-07,165,0.95
2020-11-07,165,0.12
2020-11-07,165,1.7
2020-11-07,165,0.38
2020-11-07,165,0.2
2020-11-07,165,0.82
2020-11-07,165,4.82
2020-11-07,165,0.15
2020-11-07,165,0.13
2020-11-07,165,3.33
2020-11-07,165,1.82
2020-11-07,165,1.05
2020-11-08,172,0.3
2020-11-08,172,1.8
2020-11-08,111,3.78
2020-11-08,111,2.85
2020-11-08,172,3.18
2020-11-08,172,0.85
2020-11-08,172,1.23
2020-11-08,172,1.98
2020-11-08,172,0.02
2020-11-08,172,0.42
2020-11-08,172,0.75
2020-11-08,172,1.3
2020-11-08,172,2.18
2020-11-08,172,0.23
2020-11-08,172,1.13
2020-11-08,172,1.93
2020-11-08,172,1.63
2020-11-08,111,1.08
2020-11-08,111,7.82
2020-11-08,172,0.7
2020-11-08,172,1.17
2020-11-08,111,1.65
2020-11-08,111,0.93
2020-11-08,111,2.08
2020-11-08,111,3.35
2020-11-08,111,3.88
2020-11-08,111,1.72
2020-11-08,111,1.15
2020-11-08,172,2.35
2020-11-08,111,3.18
2020-11-08,172,0.68
2020-11-08,111,4.05
2020-11-08,111,2.18
2020-11-08,172,0.82
2020-11-08,172,1.1
2020-11-08,136,1.67
2020-11-08,172,0.75
2020-11-08,172,4.9
2020-11-08,111,1.2
2020-11-08,111,0.97
2020-11-08,172,0.67
2020-11-08,172,1.67
2020-11-08,111,2.32
2020-11-08,111,0.6
2020-11-08,172,0.02
2020-11-08,172,0.63
2020-11-08,111,1.75
2020-11-08,172,2.27
2020-11-08,152,4.08
2020-11-08,172,0.33
2020-11-08,172,0.22
2020-11-08,172,0.77
2020-11-08,172,0.55
2020-11-08,172,1.42
2020-11-08,136,0.68
2020-11-08,136,0.88
2020-11-08,152,2.92
2020-11-08,136,0.47
2020-11-08,136,0.32
2020-11-08,152,2.0
2020-11-08,152,2.78
2020-11-08,164,8.18
2020-11-08,152,2.62
2020-11-08,152,1.48
2020-11-08,136,0.02
2020-11-08,111,0.72
2020-11-08,111,1.03
2020-11-08,111,0.72
2020-11-08,111,1.05
2020-11-08,111,1.0
2020-11-08,111,2.63
2020-11-08,111,2.47
2020-11-08,111,1.55
2020-11-08,111,1.28
2020-11-08,111,1.12
2020-11-08,111,2.02
2020-11-08,111,1.45
2020-11-08,111,2.13
2020-11-08,111,2.57
2020-11-08,111,1.85
2020-11-08,111,0.98
2020-11-08,111,1.3
2020-11-08,111,0.52
2020-11-08,111,1.28
2020-11-08,136,0.42
2020-11-08,136,0.48
2020-11-08,136,1.68
2020-11-08,136,0.47
2020-11-08,136,0.57
2020-11-08,136,0.2
2020-11-08,152,1.5
2020-11-08,136,0.77
2020-11-08,136,0.13
2020-11-08,136,0.48
2020-11-08,136,0.23
2020-11-08,136,1.52
2020-11-08,186,5.93
2020-11-08,152,0.45
2020-11-08,152,0.1
2020-11-08,152,0.4
2020-11-08,152,0.35
2020-11-08,186,0.9
2020-11-08,186,0.82
2020-11-08,186,1.68
2020-11-08,186,6.33
2020-11-08,186,0.9
2020-11-08,186,1.67
2020-11-08,186,4.8
2020-11-08,186,2.18
2020-11-08,186,1.3
2020-11-08,186,1.55
2020-11-08,186,3.05
2020-11-08,186,0.65
2020-11-08,186,0.48
2020-11-08,186,1.68
2020-11-08,186,1.08
2020-11-08,186,0.93
2020-11-08,186,0.95
2020-11-08,186,1.23
2020-11-08,186,5.77
2020-11-08,186,1.5
2020-11-08,186,5.47
2020-11-08,186,2.57
2020-11-08,186,3.18
2020-11-08,186,2.18
2020-11-08,186,0.98
2020-11-08,186,2.12
2020-11-08,186,2.82
2020-11-08,186,0.1
2020-11-08,186,2.42
2020-11-08,186,1.03
2020-11-08,186,1.98
2020-11-08,186,3.55
2020-11-08,186,0.52
2020-11-08,186,1.68
2020-11-08,186,5.02
2020-11-08,186,1.73
2020-11-08,186,0.88
2020-11-08,186,2.6
2020-11-08,186,0.95
2020-11-08,186,0.65
2020-11-08,186,0.8
2020-11-08,186,2.22
2020-11-08,186,0.67
2020-11-08,186,2.12
2020-11-08,186,1.12
2020-11-08,186,0.57
2020-11-08,186,1.18
2020-11-08,186,2.4
2020-11-08,186,2.38
2020-11-08,186,0.97
2020-11-08,186,2.48
2020-11-08,186,1.52
2020-11-08,186,1.83
2020-11-08,186,1.08
2020-11-08,186,1.1
2020-11-08,186,0.02
2020-11-08,186,1.13
2020-11-08,186,0.67
2020-11-08,186,0.62
2020-11-08,186,3.55
2020-11-08,186,1.08
2020-11-08,186,0.63
2020-11-08,186,1.65
2020-11-08,186,3.45
2020-11-08,186,0.35
2020-11-09,117,0.62
2020-11-09,164,1.53
2020-11-09,164,2.78
2020-11-09,111,0.6
2020-11-09,111,0.87
2020-11-09,164,4.22
2020-11-09,111,0.7
2020-11-09,111,3.1
2020-11-09,111,0.5
2020-11-09,111,0.72
2020-11-09,111,0.58
2020-11-09,111,1.25
2020-11-09,164,2.87
2020-11-09,164,0.27
2020-11-09,111,0.52
2020-11-09,164,1.15
2020-11-09,111,1.22
2020-11-09,172,0.83
2020-11-09,172,1.62
2020-11-09,172,4.15
2020-11-09,172,0.93
2020-11-09,172,0.02
2020-11-09,172,1.85
2020-11-09,164,1.9
2020-11-09,164,1.65
2020-11-09,164,0.05
2020-11-09,164,0.95
2020-11-09,164,1.43
2020-11-09,164,0.05
2020-11-09,164,0.13
2020-11-09,164,2.58
2020-11-09,164,2.47
2020-11-09,164,0.03
2020-11-09,117,0.67
2020-11-09,117,1.42
2020-11-09,117,0.07
2020-11-09,117,7.9
2020-11-09,117,0.57
2020-11-09,117,0.5
2020-11-09,117,0.17
2020-11-09,117,5.72
2020-11-09,117,0.63
2020-11-09,117,0.58
2020-11-09,117,0.27
2020-11-09,117,1.7
2020-11-09,117,0.4
2020-11-09,117,1.75
2020-11-09,117,1.2
2020-11-09,117,1.45
2020-11-09,117,1.0
2020-11-09,117,2.32
2020-11-09,117,1.48
2020-11-09,117,2.1
2020-11-09,117,1.5
2020-11-09,117,0.2
2020-11-09,117,1.02
2020-11-09,117,0.13
2020-11-09,117,0.85
2020-11-09,117,0.75
2020-11-09,117,0.12
2020-11-09,117,0.38
2020-11-09,117,2.78
2020-11-09,117,3.45
2020-11-10,135,2.4
2020-11-10,156,18.02
2020-11-10,156,2.15
2020-11-10,156,1.02
2020-11-10,135,3.75
2020-11-10,135,3.72
2020-11-10,135,2.62
2020-11-10,135,3.27
2020-11-10,135,3.07
2020-11-10,156,3.67
2020-11-10,135,0.78
2020-11-10,135,1.32
2020-11-10,167,15.28
2020-11-10,167,1.8
2020-11-10,173,2.13
2020-11-10,173,1.65
2020-11-10,167,4.25
2020-11-10,167,2.72
2020-11-10,167,8.52
2020-11-10,167,3.93
2020-11-10,167,2.97
2020-11-10,173,3.1
2020-11-10,173,4.15
2020-11-10,173,4.1
2020-11-10,135,1.0
2020-11-10,135,1.92
2020-11-10,135,2.1
2020-11-10,165,0.12
2020-11-10,148,0.17
2020-11-10,148,4.38
2020-11-10,148,0.43
2020-11-10,148,0.02
2020-11-10,148,0.32
2020-11-10,148,1.45
2020-11-11,165,0.3
2020-11-11,165,0.15
2020-11-11,167,1.6
2020-11-11,165,0.07
2020-11-11,109,0.22
2020-11-11,135,3.47
2020-11-11,135,2.97
2020-11-11,135,3.45
2020-11-11,135,2.12
2020-11-11,135,9.33
2020-11-11,135,1.9
2020-11-11,135,2.53
2020-11-11,135,1.72
2020-11-11,135,2.25
2020-11-11,135,0.52
2020-11-11,135,1.22
2020-11-11,135,1.05
2020-11-11,135,3.27
2020-11-11,141,0.48
2020-11-11,141,6.08
2020-11-11,135,2.15
2020-11-11,141,6.52
2020-11-11,141,1.45
2020-11-11,141,0.72
2020-11-11,135,3.88
2020-11-11,135,1.75
2020-11-11,167,7.4
2020-11-11,167,7.8
2020-11-11,167,10.78
2020-11-11,167,2.82
2020-11-11,167,0.83
2020-11-11,167,1.77
2020-11-11,167,2.37
2020-11-11,167,2.6
2020-11-11,167,2.5
2020-11-11,167,2.05
2020-11-11,167,9.52
2020-11-11,167,3.0
2020-11-11,167,10.08
2020-11-11,167,2.65
2020-11-11,167,1.8
2020-11-11,167,8.63
2020-11-11,167,4.23
2020-11-11,167,2.4
2020-11-11,156,0.23
2020-11-11,167,2.87
2020-11-11,156,5.4
2020-11-11,156,0.15
2020-11-11,167,3.33
2020-11-11,156,0.77
2020-11-11,156,0.7
2020-11-11,156,0.53
2020-11-11,156,0.72
2020-11-11,156,3.93
2020-11-11,156,0.22
2020-11-11,109,1.55
2020-11-11,109,0.28
2020-11-11,167,3.58
2020-11-11,109,0.43
2020-11-11,109,0.45
2020-11-11,109,1.53
2020-11-11,109,2.43
2020-11-11,165,1.62
2020-11-11,141,0.32
2020-11-11,141,1.6
2020-11-11,141,8.88
2020-11-11,165,1.5
2020-11-11,148,0.67
2020-11-11,165,0.13
2020-11-11,165,0.35
2020-11-11,148,2.77
2020-11-11,165,0.72
2020-11-11,165,0.13
2020-11-11,148,3.38
2020-11-11,165,0.17
2020-11-11,165,0.17
2020-11-11,165,0.17
2020-11-11,165,0.23
2020-11-11,165,0.22
2020-11-11,165,0.25
2020-11-11,165,0.47
2020-11-11,165,0.15
2020-11-11,165,4.3
2020-11-11,165,4.52
2020-11-11,165,3.03
2020-11-11,165,0.02
2020-11-12,172,0.82
2020-11-12,172,0.87
2020-11-12,136,1.32
2020-11-12,186,1.72
2020-11-12,172,1.57
2020-11-12,164,0.42
2020-11-12,164,1.42
2020-11-12,164,2.47
2020-11-12,152,1.18
2020-11-12,164,0.77
2020-11-12,164,4.0
2020-11-12,164,0.1
2020-11-12,164,0.63
2020-11-12,164,1.65
2020-11-12,164,0.8
2020-11-12,136,1.65
2020-11-12,136,2.18
2020-11-12,152,0.97
2020-11-12,152,0.78
2020-11-12,152,2.05
2020-11-12,136,4.52
2020-11-12,136,2.42
2020-11-12,152,0.25
2020-11-12,152,0.08
2020-11-12,152,0.47
2020-11-12,136,1.33
2020-11-12,152,0.43
2020-11-12,136,1.13
2020-11-12,136,0.68
2020-11-12,136,1.42
2020-11-12,136,3.05
2020-11-12,173,0.43
2020-11-12,172,0.75
2020-11-12,152,1.0
2020-11-12,173,0.4
2020-11-12,173,1.2
2020-11-12,173,1.08
2020-11-12,173,0.43
2020-11-12,173,0.12
2020-11-12,173,0.68
2020-11-12,173,0.27
2020-11-12,172,0.68
2020-11-12,152,0.87
2020-11-12,172,2.42
2020-11-12,172,0.4
2020-11-12,172,1.9
2020-11-12,172,2.87
2020-11-12,172,0.03
2020-11-12,172,0.7
2020-11-12,172,1.5
2020-11-12,172,0.52
2020-11-12,172,0.3
2020-11-12,172,0.67
2020-11-12,172,1.3
2020-11-12,172,2.1
2020-11-12,172,1.42
2020-11-12,172,1.35
2020-11-12,172,0.63
2020-11-12,172,0.37
2020-11-12,172,1.07
2020-11-12,172,0.55
2020-11-12,172,0.73
2020-11-12,121,0.68
2020-11-12,121,0.88
2020-11-12,121,0.92
2020-11-12,176,3.67
2020-11-12,121,1.23
2020-11-12,121,1.43
2020-11-12,121,0.48
2020-11-12,176,1.65
2020-11-12,176,1.63
2020-11-12,121,2.33
2020-11-12,121,9.48
2020-11-12,176,0.7
2020-11-12,176,2.15
2020-11-12,121,1.47
2020-11-12,176,1.52
2020-11-12,176,1.97
2020-11-12,176,2.3
2020-11-12,121,1.72
2020-11-12,121,1.45
2020-11-12,121,1.35
2020-11-12,176,2.4
2020-11-12,176,1.65
2020-11-12,176,0.35
2020-11-12,176,0.2
2020-11-12,176,0.17
2020-11-12,176,0.17
2020-11-12,176,0.3
2020-11-12,186,0.97
2020-11-12,176,0.55
2020-11-12,176,1.22
2020-11-12,176,0.27
2020-11-12,176,0.18
2020-11-12,186,2.13
2020-11-12,186,4.57
2020-11-12,186,3.32
2020-11-12,186,2.98
2020-11-12,186,0.65
2020-11-12,186,0.72
2020-11-12,186,3.33
2020-11-12,186,0.6
2020-11-12,186,3.03
2020-11-12,186,1.02
2020-11-12,186,1.65
2020-11-12,186,1.15
2020-11-12,186,1.22
2020-11-12,186,1.02
2020-11-12,186,4.97
2020-11-12,186,3.1
2020-11-12,186,2.13
2020-11-12,186,1.25
2020-11-12,186,1.28
2020-11-12,186,5.42
2020-11-12,186,0.82
2020-11-12,186,2.15
2020-11-12,186,0.23
2020-11-12,186,1.0
2020-11-12,186,1.05
2020-11-12,186,3.63
2020-11-12,186,3.42
2020-11-12,186,2.37
2020-11-12,186,1.88
2020-11-12,186,1.93
2020-11-12,186,1.38
2020-11-12,186,0.97
2020-11-12,186,1.67
2020-11-12,186,1.65
2020-11-12,186,1.87
2020-11-12,186,1.68
2020-11-12,186,1.8
2020-11-12,186,4.18
2020-11-12,186,3.77
